CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
717631908,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390.0,0,4390.0,1.005,8454,69,0.769,0.0
771823308,Existing Customer,33,F,2,Uneducated,Unknown,Less than $40K,Blue,21,5,1,4,1475.0,986,489.0,0.896,1896,33,0.833,0.668
709916058,Existing Customer,58,M,1,Unknown,Married,$60K - $80K,Blue,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,11213.0,0,11213.0,0.563,1257,23,0.643,0.0
789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0
767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0
771674958,Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue,33,1,3,3,11529.0,1823,9706.0,0.727,8135,97,0.702,0.158
789240258,Existing Customer,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784.0,2458,326.0,0.798,4904,81,0.8,0.883
712233183,Existing Customer,45,F,2,Graduate,Single,Less than $40K,Blue,34,3,3,1,4265.0,1622,2643.0,0.708,3244,62,0.879,0.38
780219483,Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463
712361583,Existing Customer,47,M,5,Graduate,Married,$80K - $120K,Silver,36,3,3,1,34516.0,760,33756.0,0.407,3756,67,0.558,0.022
751450008,Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266.0,1390,8876.0,0.593,1720,42,0.556,0.135
787301208,Existing Customer,52,M,2,Uneducated,Divorced,$40K - $60K,Blue,46,5,1,1,1438.3,0,1438.3,0.706,3763,74,0.85,0.0
714531108,Existing Customer,31,M,1,College,Married,$80K - $120K,Blue,36,4,3,3,4260.0,1775,2485.0,1.239,2109,52,0.625,0.417
719163108,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,31,2,2,3,3977.0,1325,2652.0,0.769,4076,62,0.632,0.333
793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641
785432733,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,3,15433.0,0,15433.0,0.865,966,22,1.2,0.0
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06
788610258,Existing Customer,49,M,4,College,Unknown,Less than $40K,Blue,43,5,2,4,9652.0,2517,7135.0,0.889,3762,73,0.587,0.261
716592558,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,2340.0,1101,1239.0,0.766,4501,68,0.7,0.471
708104658,Existing Customer,46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619
739594758,Attrited Customer,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791
718043583,Existing Customer,50,M,2,Uneducated,Single,$120K +,Blue,40,5,3,4,21794.0,1368,20426.0,0.691,15111,116,0.706,0.063
789515283,Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue,43,6,1,3,2157.0,1494,663.0,0.765,4784,69,0.605,0.693
719020983,Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421.0,2517,9904.0,0.73,1913,49,0.69,0.203
711717258,Existing Customer,54,F,3,Graduate,Single,$40K - $60K,Blue,39,3,4,1,4036.0,1329,2707.0,0.738,5315,82,0.708,0.329
810271083,Attrited Customer,47,F,3,Unknown,Single,$40K - $60K,Blue,42,1,5,3,14897.0,0,14897.0,0.489,2164,53,0.606,0.0
719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,2,4969.0,838,4131.0,0.591,1489,32,0.455,0.169
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.0,2365,9111.0,0.65,8110,113,0.766,0.206
718437033,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473
720033033,Existing Customer,53,F,2,Post-Graduate,Single,Unknown,Blue,41,2,2,3,15101.0,1396,13705.0,0.692,13545,96,0.655,0.092
720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52
717066408,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274
789698733,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227
710856558,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336.0,1889,1447.0,0.85,13989,105,0.567,0.566
714700158,Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,46,3,2,3,6658.0,1761,4897.0,0.489,1309,40,0.6,0.264
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,3277.0,2481,796.0,0.606,3965,59,0.844,0.757
720175008,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364
717595908,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,37,5,1,1,9453.0,2188,7265.0,0.572,1688,45,0.452,0.231
713064783,Existing Customer,60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384
711099408,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618
715545933,Existing Customer,43,M,5,Graduate,Married,$120K +,Blue,36,6,2,4,22355.0,2179,20176.0,0.726,14268,99,0.8,0.097
712751133,Attrited Customer,42,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,3,11328.0,1369,9959.0,0.585,1829,42,0.312,0.121
718805733,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,28,3,1,1,7093.0,2517,4576.0,0.745,13937,120,0.846,0.355
716375883,Existing Customer,53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637
786536808,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,45,3,3,1,21543.0,0,21543.0,0.53,3928,82,0.64,0.0
789173958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,34,4,1,2,1438.3,877,561.3,0.743,4283,76,0.617,0.61
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0
715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963
718773333,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,40,3,2,2,5139.0,1799,3340.0,0.94,7548,89,0.618,0.35
710702733,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,6,3,3,11096.0,0,11096.0,0.881,3949,69,0.683,0.0
713188383,Existing Customer,54,F,1,College,Married,Less than $40K,Blue,36,4,2,4,3084.0,2517,567.0,0.651,1446,22,0.833,0.816
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734
719953383,Existing Customer,38,F,4,College,Single,Less than $40K,Blue,27,2,3,3,1438.3,0,1438.3,0.721,4564,79,0.717,0.0
817288458,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,19,3,2,3,5141.0,1737,3404.0,0.985,5859,82,0.783,0.338
712092783,Attrited Customer,47,F,3,Doctorate,Single,Less than $40K,Blue,40,6,2,3,2437.0,0,2437.0,0.664,2027,42,0.448,0.0
709646433,Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043.0,743,4300.0,0.805,10170,66,0.784,0.147
794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516.0,2070,32446.0,0.88,13781,102,0.545,0.06
789394833,Existing Customer,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,1,2,2,21714.0,1969,19745.0,0.944,13270,104,0.625,0.091
788783133,Existing Customer,58,F,0,Post-Graduate,Married,Less than $40K,Blue,39,5,3,3,6679.0,1207,5472.0,0.538,1649,29,0.381,0.181
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0
708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223,81,0.653,0.051
711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,1772.0,0.307,1547,30,0.429,0.439
798238008,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,30,2,1,2,5070.0,0,5070.0,0.536,4644,85,0.771,0.0
710816358,Existing Customer,29,M,1,Post-Graduate,Married,Less than $40K,Blue,18,4,3,2,2963.0,1466,1497.0,1.378,2523,48,0.846,0.495
807964908,Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253
720688158,Existing Customer,37,F,3,High School,Single,Less than $40K,Blue,25,3,2,4,2282.0,0,2282.0,0.741,2751,68,0.659,0.0
719354433,Existing Customer,48,M,1,College,Single,$80K - $120K,Silver,36,6,3,3,34516.0,1629,32887.0,0.815,4042,78,0.592,0.047
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819.0,1560,6259.0,0.827,1582,25,0.786,0.2
811527933,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,2291,39,0.773,0.162
713899383,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,50,4,1,4,3688.0,606,3082.0,0.57,14596,120,0.791,0.164
719917233,Attrited Customer,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806
721511883,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,2,1709.0,0,1709.0,0.685,4981,79,0.975,0.0
716498883,Existing Customer,48,M,4,Graduate,Single,$80K - $120K,Blue,36,6,4,1,22067.0,685,21382.0,0.605,3577,64,0.882,0.031
713389233,Existing Customer,49,F,3,High School,Single,Unknown,Silver,36,3,2,2,31631.0,0,31631.0,0.632,3418,58,0.758,0.0
709707033,Attrited Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0
719139558,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,36,4,3,4,2665.0,1567,1098.0,0.586,2514,64,0.455,0.588
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605
714857508,Existing Customer,44,F,4,Doctorate,Married,Unknown,Blue,36,5,2,4,8667.0,1775,6892.0,0.729,3939,69,0.533,0.205
789469083,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,46,2,1,1,10795.0,0,10795.0,0.855,7855,81,0.528,0.0
718199133,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,36,3,2,2,6543.0,2260,4283.0,0.448,1519,31,0.632,0.345
815001108,Existing Customer,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283
719606133,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444
720452508,Existing Customer,51,F,1,College,Married,Unknown,Blue,37,4,3,1,11167.0,0,11167.0,0.622,3848,74,0.762,0.0
780670083,Attrited Customer,39,F,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363.0,0,4363.0,0.714,2596,48,0.846,0.0
712515558,Existing Customer,35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622,2834,77,0.638,0.065
721207908,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,37,5,2,3,1493.0,0,1493.0,0.605,4655,95,0.638,0.0
815908908,Attrited Customer,47,F,4,Uneducated,Single,Unknown,Blue,42,3,4,3,6263.0,2517,3746.0,0.857,2613,50,0.724,0.402
712967508,Existing Customer,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425
779530908,Attrited Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,31,5,2,4,1438.3,0,1438.3,0.5,1897,58,0.706,0.0
771403008,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215.0,0,7215.0,0.829,4409,75,0.974,0.0
712363158,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,24,3,2,1,20101.0,1299,18802.0,0.858,14732,115,0.855,0.065
778878633,Existing Customer,51,M,3,Unknown,Married,$80K - $120K,Blue,32,6,3,1,1817.0,885,932.0,0.621,3400,67,0.675,0.487
717830583,Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,9133.0,2140,6993.0,0.649,4101,88,0.63,0.234
795991758,Existing Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,41,5,3,3,7553.0,660,6893.0,0.549,4079,67,0.457,0.087
716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36,6,1,3,12590.0,931,11659.0,1.068,4182,78,0.696,0.074
787460883,Attrited Customer,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0
787655058,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,37,5,2,3,2568.0,1875,693.0,0.578,4254,85,0.735,0.73
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,31999.0,0.618,2691,42,0.5,0.073
811697958,Existing Customer,50,F,4,Unknown,Married,Less than $40K,Blue,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507
788019483,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,1,3,3660.0,766,2894.0,0.535,14515,122,0.848,0.209
717711108,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294
804403908,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,3,21872.0,1118,20754.0,0.658,1806,31,0.409,0.051
712403358,Existing Customer,55,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,1438.3,696,742.3,0.888,4307,76,0.9,0.484
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5550.0,2517,3033.0,0.767,6984,85,0.545,0.454
778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0,4307.0,0.743,8697,62,0.59,0.0
778939683,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,2821.0,951,1870.0,0.577,1452,38,1.923,0.337
789095958,Attrited Customer,50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098
788971308,Existing Customer,62,F,1,Uneducated,Married,Less than $40K,Blue,49,5,4,2,2658.0,1158,1500.0,0.476,1809,41,0.464,0.436
718088133,Existing Customer,40,F,3,Unknown,Divorced,Less than $40K,Blue,36,6,1,0,2348.0,1061,1287.0,1.062,1901,27,1.25,0.452
712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048.0,0,4048.0,0.601,2227,41,0.464,0.0
710099358,Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,3,1,3959.0,0,3959.0,0.806,4935,92,0.804,0.0
771922008,Existing Customer,57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889,3554.0,0.421,4416,64,0.6,0.347
715000383,Existing Customer,55,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,2,3,13598.0,852,12746.0,0.785,4047,76,0.81,0.063
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107.0,979,3128.0,0.647,14596,104,0.733,0.238
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31,3,1,2,3476.0,700,2776.0,0.604,4364,88,0.517,0.201
805254708,Existing Customer,36,F,4,Unknown,Married,Unknown,Blue,31,5,2,0,15700.0,1276,14424.0,1.389,2229,48,0.778,0.081
713011683,Attrited Customer,37,F,3,College,Married,Unknown,Blue,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0
822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041.0,0,4041.0,0.67,8219,84,0.909,0.0
720718908,Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,1961,25016.0,0.641,1958,41,1.05,0.073
712489158,Existing Customer,36,F,0,Uneducated,Single,Unknown,Blue,18,5,3,2,3667.0,948,2719.0,0.641,2781,59,0.844,0.259
708387933,Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,2,1,2,5500.0,0,5500.0,0.675,14357,110,0.618,0.0
721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496
785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911
709632483,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,40,3,2,2,1438.3,906,532.3,0.541,4457,84,0.714,0.63
717583908,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,1,15030.0,1395,13635.0,0.625,7603,81,0.588,0.093
718121658,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704.0,0,1704.0,0.701,660,17,0.308,0.0
793345008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,3,1438.3,0,1438.3,0.801,4287,80,0.667,0.0
714831033,Existing Customer,54,M,5,Graduate,Married,$80K - $120K,Blue,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405.0,0,9405.0,1.033,4801,47,0.382,0.0
715043508,Existing Customer,38,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662.0,817,8845.0,0.679,3817,70,0.489,0.085
712642533,Existing Customer,38,M,3,Unknown,Unknown,$80K - $120K,Blue,26,6,1,3,32866.0,2098,30768.0,0.549,3788,76,0.689,0.064
709993158,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0
712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0
713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,1265,4132.0,0.676,7791,84,0.615,0.234
712019883,Existing Customer,43,F,4,Unknown,Unknown,Unknown,Blue,34,5,3,3,12778.0,1528,11250.0,0.777,3337,69,0.769,0.12
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555.0,2117,438.0,1.049,1334,32,0.6,0.829
773018583,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3144.0,2216,928.0,0.741,4717,75,0.562,0.705
812420358,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122.0,554,1568.0,0.857,949,17,0.133,0.261
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325
789599283,Existing Customer,44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002.0,1448,554.0,0.734,3406,62,0.632,0.723
713777883,Existing Customer,46,F,0,Graduate,Divorced,Unknown,Blue,36,3,3,2,6853.0,1679,5174.0,0.975,3543,52,1.0,0.245
721106133,Existing Customer,57,F,3,Uneducated,Divorced,Unknown,Blue,36,3,4,1,2312.0,1789,523.0,0.867,5104,82,0.783,0.774
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019
711340233,Existing Customer,46,F,0,Graduate,Single,Unknown,Blue,34,6,1,2,9216.0,2059,7157.0,0.763,3630,78,0.56,0.223
713580633,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477.0,0,11477.0,0.767,1260,27,0.688,0.0
711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0
708373083,Attrited Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,30,1,3,4,3356.0,2517,839.0,0.583,2032,39,0.147,0.75
715354008,Existing Customer,43,M,3,Graduate,Unknown,$120K +,Blue,36,6,1,2,25937.0,0,25937.0,0.936,3785,68,0.7,0.0
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096
710273658,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,17,5,2,3,3092.0,1825,1267.0,1.46,2883,61,0.488,0.59
714432108,Existing Customer,56,F,3,Uneducated,Married,$40K - $60K,Blue,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.788
780197133,Existing Customer,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091
711120333,Existing Customer,43,M,5,Unknown,Married,$60K - $80K,Blue,36,3,5,1,7411.0,1341,6070.0,0.799,4278,80,0.633,0.181
711655683,Existing Customer,55,M,1,Uneducated,Single,$60K - $80K,Silver,46,4,2,4,25991.0,0,25991.0,0.639,2996,62,0.879,0.0
719207733,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236
718162908,Existing Customer,55,M,3,College,Married,$80K - $120K,Blue,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,42,2,3,1,3256.0,2035,1221.0,0.655,7075,89,0.648,0.625
753365883,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,37,3,2,3,1900.0,0,1900.0,0.864,2298,45,0.452,0.0
709785783,Attrited Customer,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0
788638908,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905
709814883,Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,36,1,3,1,15987.0,2262,13725.0,0.714,15513,127,0.649,0.141
770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0,0,8138.0,0.596,4839,61,0.649,0.0
717835908,Existing Customer,33,M,2,Post-Graduate,Married,$80K - $120K,Blue,22,3,3,3,1438.3,681,757.3,1.542,2730,48,0.778,0.473
711575058,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,36,4,2,2,2956.0,2411,545.0,0.971,1896,31,0.824,0.816
708773583,Existing Customer,52,F,3,Graduate,Unknown,$40K - $60K,Blue,45,5,2,0,10859.0,1710,9149.0,0.974,3987,64,0.829,0.157
718565733,Existing Customer,62,M,0,Unknown,Single,Less than $40K,Blue,36,3,2,4,3653.0,1769,1884.0,0.825,4423,67,0.763,0.484
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567.0,1173,6394.0,0.541,1435,32,0.6,0.155
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472
714168183,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,1017,1169.0,0.617,4629,77,0.791,0.465
718469658,Existing Customer,37,F,2,Uneducated,Married,Unknown,Blue,22,4,3,3,7927.0,996,6931.0,0.521,4094,85,0.771,0.126
819997983,Existing Customer,53,M,5,Unknown,Married,$80K - $120K,Blue,48,6,1,0,9517.0,1869,7648.0,0.821,1453,26,0.857,0.196
768687183,Existing Customer,54,F,1,College,Single,Less than $40K,Blue,48,3,1,4,2440.0,1083,1357.0,0.907,3017,53,0.71,0.444
719686458,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6,4,1,3908.0,1629,2279.0,0.775,1903,30,0.5,0.417
718996758,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,30,5,2,2,2077.0,1392,685.0,1.553,1629,36,1.25,0.67
708916083,Attrited Customer,49,F,0,Doctorate,Unknown,Less than $40K,Blue,37,5,2,3,1749.0,0,1749.0,1.006,2510,38,0.407,0.0
